transaction_id,transaction_date,store_location,product_id,product_name,product_category,quantity,unit_price,tipe_order,omzet,month,day,hour
TX23492,2026-05-22,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,May,Friday,13
TX23492,2026-05-22,Senopati,101,Es Kopi Susu Gula Aren,Coffee,3,22000,Takeaway,66000,May,Friday,13
TX23492,2026-05-22,Senopati,106,Roti Bakar Bandung,Snack,1,18000,Takeaway,18000,May,Friday,13
TX23493,2026-05-22,Sudirman,104,Matcha Latte,Non-Coffee,1,28000,Takeaway,28000,May,Friday,15
TX23494,2026-05-22,Gading Serpong,105,Croissant Cokelat,Bakery,1,25000,Dine-in,25000,May,Friday,16
TX23495,2026-05-22,Sudirman,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,May,Friday,16
TX23496,2026-05-22,Senopati,103,Café Latte,Coffee,1,30000,Dine-in,30000,May,Friday,16
TX23497,2026-05-22,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Friday,16
TX23498,2026-05-22,Sudirman,103,Café Latte,Coffee,1,30000,Dine-in,30000,May,Friday,16
TX23499,2026-05-22,Sudirman,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,May,Friday,16
TX23499,2026-05-22,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Friday,16
TX23500,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Friday,17
TX23501,2026-05-22,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Friday,17
TX23502,2026-05-22,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,May,Friday,17
TX23503,2026-05-22,Sudirman,106,Roti Bakar Bandung,Snack,1,18000,Dine-in,18000,May,Friday,17
TX23504,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Friday,17
TX23505,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Friday,17
TX23506,2026-05-22,Senopati,107,Es Teh Manis,Non-Coffee,2,10000,Dine-in,20000,May,Friday,17
TX23506,2026-05-22,Senopati,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in,44000,May,Friday,17
TX23507,2026-05-22,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Friday,17
TX23508,2026-05-22,Sudirman,102,Americano,Coffee,4,25000,Dine-in,100000,May,Friday,17
TX23509,2026-05-22,Sudirman,102,Americano,Coffee,1,25000,Takeaway,25000,May,Friday,18
TX23510,2026-05-22,Senopati,102,Americano,Coffee,1,25000,Dine-in,25000,May,Friday,18
TX23511,2026-05-22,Senopati,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,May,Friday,18
TX23512,2026-05-22,Sudirman,106,Roti Bakar Bandung,Snack,2,18000,Dine-in,36000,May,Friday,18
TX23512,2026-05-22,Sudirman,103,Café Latte,Coffee,3,30000,Dine-in,90000,May,Friday,18
TX23513,2026-05-22,Sudirman,103,Café Latte,Coffee,1,30000,Dine-in,30000,May,Friday,18
TX23514,2026-05-22,Sudirman,103,Café Latte,Coffee,1,30000,Dine-in,30000,May,Friday,18
TX23514,2026-05-22,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,May,Friday,18
TX23515,2026-05-22,Senopati,108,Kentang Goreng,Snack,4,20000,Dine-in,80000,May,Friday,18
TX23516,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Friday,18
TX23516,2026-05-22,Sudirman,107,Es Teh Manis,Non-Coffee,4,10000,Dine-in,40000,May,Friday,18
TX23517,2026-05-22,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Friday,18
TX23517,2026-05-22,Gading Serpong,106,Roti Bakar Bandung,Snack,1,18000,Dine-in,18000,May,Friday,18
TX23517,2026-05-22,Gading Serpong,105,Croissant Cokelat,Bakery,1,25000,Dine-in,25000,May,Friday,18
TX23518,2026-05-22,Senopati,102,Americano,Coffee,1,25000,Dine-in,25000,May,Friday,18
TX23519,2026-05-22,Senopati,104,Matcha Latte,Non-Coffee,2,28000,Takeaway,56000,May,Friday,18
TX23520,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Friday,18
TX23520,2026-05-22,Sudirman,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,May,Friday,18
TX23521,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Friday,18
TX23522,2026-05-22,Sudirman,103,Café Latte,Coffee,2,30000,Dine-in,60000,May,Friday,18
TX23522,2026-05-22,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,May,Friday,18
TX23522,2026-05-22,Sudirman,104,Matcha Latte,Non-Coffee,3,28000,Dine-in,84000,May,Friday,18
TX23523,2026-05-22,Senopati,105,Croissant Cokelat,Bakery,1,25000,Dine-in,25000,May,Friday,18
TX23523,2026-05-22,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Friday,18
TX23524,2026-05-22,Gading Serpong,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,May,Friday,18
TX23525,2026-05-22,Senopati,106,Roti Bakar Bandung,Snack,1,18000,Takeaway,18000,May,Friday,18
TX23525,2026-05-22,Senopati,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway,44000,May,Friday,18
TX23526,2026-05-22,Senopati,105,Croissant Cokelat,Bakery,1,25000,Takeaway,25000,May,Friday,18
TX23526,2026-05-22,Senopati,103,Café Latte,Coffee,3,30000,Takeaway,90000,May,Friday,18
TX23527,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,4,22000,Takeaway,88000,May,Friday,18
TX23528,2026-05-22,Senopati,105,Croissant Cokelat,Bakery,1,25000,Dine-in,25000,May,Friday,18
TX23529,2026-05-22,Senopati,105,Croissant Cokelat,Bakery,1,25000,Takeaway,25000,May,Friday,18
TX23530,2026-05-22,Senopati,103,Café Latte,Coffee,1,30000,Dine-in,30000,May,Friday,18
TX23530,2026-05-22,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Friday,18
TX23530,2026-05-22,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,May,Friday,18
TX23531,2026-05-22,Gading Serpong,102,Americano,Coffee,1,25000,Takeaway,25000,May,Friday,19
TX23532,2026-05-22,Senopati,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,May,Friday,19
TX23532,2026-05-22,Senopati,102,Americano,Coffee,1,25000,Dine-in,25000,May,Friday,19
TX23533,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,3,22000,Takeaway,66000,May,Friday,19
TX23534,2026-05-22,Senopati,103,Café Latte,Coffee,2,30000,Dine-in,60000,May,Friday,19
TX23535,2026-05-22,Senopati,103,Café Latte,Coffee,1,30000,Takeaway,30000,May,Friday,19
TX23535,2026-05-22,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Friday,19
TX23536,2026-05-22,Gading Serpong,106,Roti Bakar Bandung,Snack,1,18000,Takeaway,18000,May,Friday,19
TX23536,2026-05-22,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Friday,19
TX23537,2026-05-22,Senopati,108,Kentang Goreng,Snack,2,20000,Takeaway,40000,May,Friday,19
TX23537,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway,44000,May,Friday,19
TX23538,2026-05-22,Sudirman,103,Café Latte,Coffee,1,30000,Takeaway,30000,May,Friday,19
TX23539,2026-05-22,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,May,Friday,19
TX23540,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Friday,19
TX23541,2026-05-22,Senopati,103,Café Latte,Coffee,1,30000,Takeaway,30000,May,Friday,19
TX23542,2026-05-22,Senopati,102,Americano,Coffee,1,25000,Takeaway,25000,May,Friday,19
TX23542,2026-05-22,Senopati,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway,44000,May,Friday,19
TX23543,2026-05-22,Sudirman,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,May,Friday,19
TX23544,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Friday,19
TX23545,2026-05-22,Sudirman,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,May,Friday,19
TX23546,2026-05-22,Senopati,106,Roti Bakar Bandung,Snack,1,18000,Dine-in,18000,May,Friday,19
TX23547,2026-05-22,Sudirman,103,Café Latte,Coffee,1,30000,Takeaway,30000,May,Friday,19
TX23548,2026-05-22,Sudirman,106,Roti Bakar Bandung,Snack,1,18000,Dine-in,18000,May,Friday,19
TX23549,2026-05-22,Senopati,102,Americano,Coffee,1,25000,Takeaway,25000,May,Friday,19
TX23550,2026-05-22,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Friday,20
TX23550,2026-05-22,Sudirman,103,Café Latte,Coffee,1,30000,Dine-in,30000,May,Friday,20
TX23551,2026-05-22,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,May,Friday,20
TX23552,2026-05-22,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,May,Friday,20
TX23552,2026-05-22,Sudirman,103,Café Latte,Coffee,1,30000,Dine-in,30000,May,Friday,20
TX23553,2026-05-22,Sudirman,102,Americano,Coffee,4,25000,Dine-in,100000,May,Friday,20
TX23553,2026-05-22,Sudirman,106,Roti Bakar Bandung,Snack,1,18000,Dine-in,18000,May,Friday,20
TX23553,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Friday,20
TX23554,2026-05-22,Senopati,105,Croissant Cokelat,Bakery,4,25000,Takeaway,100000,May,Friday,20
TX23555,2026-05-22,Sudirman,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,May,Friday,20
TX23555,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway,44000,May,Friday,20
TX23556,2026-05-22,Senopati,103,Café Latte,Coffee,2,30000,Dine-in,60000,May,Friday,20
TX23556,2026-05-22,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,May,Friday,20
TX23557,2026-05-22,Sudirman,102,Americano,Coffee,1,25000,Takeaway,25000,May,Friday,20
TX23558,2026-05-22,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Friday,20
TX23559,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Friday,20
TX23559,2026-05-22,Sudirman,107,Es Teh Manis,Non-Coffee,3,10000,Takeaway,30000,May,Friday,20
TX23560,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in,44000,May,Friday,20
TX23561,2026-05-22,Senopati,102,Americano,Coffee,1,25000,Dine-in,25000,May,Friday,20
TX23562,2026-05-22,Senopati,102,Americano,Coffee,1,25000,Dine-in,25000,May,Friday,20
TX23563,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Friday,20
TX23564,2026-05-22,Senopati,105,Croissant Cokelat,Bakery,1,25000,Dine-in,25000,May,Friday,20
TX23565,2026-05-22,Sudirman,102,Americano,Coffee,2,25000,Dine-in,50000,May,Friday,20
TX23566,2026-05-22,Sudirman,102,Americano,Coffee,1,25000,Takeaway,25000,May,Friday,20
TX23567,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway,44000,May,Friday,20
TX23568,2026-05-22,Gading Serpong,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,May,Friday,20
TX23569,2026-05-22,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Friday,20
TX23569,2026-05-22,Gading Serpong,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,May,Friday,20
TX23569,2026-05-22,Gading Serpong,102,Americano,Coffee,4,25000,Takeaway,100000,May,Friday,20
TX23570,2026-05-22,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,May,Friday,20
TX23571,2026-05-22,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Friday,20
TX23571,2026-05-22,Senopati,102,Americano,Coffee,1,25000,Takeaway,25000,May,Friday,20
TX23572,2026-05-22,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Friday,20
TX23573,2026-05-22,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Friday,20
TX23574,2026-05-22,Senopati,105,Croissant Cokelat,Bakery,1,25000,Dine-in,25000,May,Friday,21
TX23575,2026-05-22,Sudirman,102,Americano,Coffee,1,25000,Takeaway,25000,May,Friday,21
TX23576,2026-05-22,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Friday,21
TX23576,2026-05-22,Senopati,107,Es Teh Manis,Non-Coffee,2,10000,Takeaway,20000,May,Friday,21
TX23577,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Friday,21
TX23578,2026-05-22,Senopati,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway,44000,May,Friday,21
TX23579,2026-05-22,Sudirman,108,Kentang Goreng,Snack,1,20000,Takeaway,20000,May,Friday,21
TX23580,2026-05-22,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,May,Friday,21
TX23580,2026-05-22,Senopati,102,Americano,Coffee,1,25000,Dine-in,25000,May,Friday,21
TX23581,2026-05-22,Senopati,104,Matcha Latte,Non-Coffee,1,28000,Takeaway,28000,May,Friday,21
TX23581,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,4,22000,Takeaway,88000,May,Friday,21
TX23582,2026-05-22,Senopati,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway,44000,May,Friday,21
TX23583,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway,44000,May,Friday,21
TX23583,2026-05-22,Sudirman,105,Croissant Cokelat,Bakery,1,25000,Takeaway,25000,May,Friday,21
TX23583,2026-05-22,Sudirman,102,Americano,Coffee,1,25000,Takeaway,25000,May,Friday,21
TX23584,2026-05-22,Sudirman,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,May,Friday,21
TX23584,2026-05-22,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Friday,21
TX23585,2026-05-22,Senopati,106,Roti Bakar Bandung,Snack,4,18000,Dine-in,72000,May,Friday,21
TX23586,2026-05-22,Senopati,107,Es Teh Manis,Non-Coffee,2,10000,Dine-in,20000,May,Friday,21
TX23587,2026-05-23,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Saturday,7
TX23588,2026-05-23,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Saturday,8
TX23589,2026-05-23,Gading Serpong,104,Matcha Latte,Non-Coffee,2,28000,Dine-in,56000,May,Saturday,10
TX23590,2026-05-23,Sudirman,107,Es Teh Manis,Non-Coffee,2,10000,Takeaway,20000,May,Saturday,10
TX23591,2026-05-23,Gading Serpong,105,Croissant Cokelat,Bakery,1,25000,Takeaway,25000,May,Saturday,11
TX23592,2026-05-23,Gading Serpong,102,Americano,Coffee,1,25000,Dine-in,25000,May,Saturday,11
TX23593,2026-05-23,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Saturday,11
TX23594,2026-05-23,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,3,22000,Takeaway,66000,May,Saturday,12
TX23595,2026-05-23,Senopati,106,Roti Bakar Bandung,Snack,1,18000,Dine-in,18000,May,Saturday,13
TX23596,2026-05-23,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Saturday,13
TX23596,2026-05-23,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,May,Saturday,13
TX23596,2026-05-23,Sudirman,103,Café Latte,Coffee,1,30000,Dine-in,30000,May,Saturday,13
TX23597,2026-05-23,Sudirman,102,Americano,Coffee,3,25000,Dine-in,75000,May,Saturday,13
TX23598,2026-05-23,Senopati,107,Es Teh Manis,Non-Coffee,3,10000,Takeaway,30000,May,Saturday,13
TX23599,2026-05-23,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,May,Saturday,13
TX23600,2026-05-23,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Saturday,13
TX23601,2026-05-23,Sudirman,103,Café Latte,Coffee,1,30000,Dine-in,30000,May,Saturday,13
TX23602,2026-05-23,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,3,22000,Dine-in,66000,May,Saturday,13
TX23603,2026-05-23,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Saturday,13
TX23603,2026-05-23,Senopati,102,Americano,Coffee,1,25000,Takeaway,25000,May,Saturday,13
TX23604,2026-05-23,Sudirman,102,Americano,Coffee,1,25000,Takeaway,25000,May,Saturday,14
TX23605,2026-05-23,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Saturday,14
TX23606,2026-05-23,Senopati,102,Americano,Coffee,2,25000,Takeaway,50000,May,Saturday,14
TX23607,2026-05-23,Sudirman,104,Matcha Latte,Non-Coffee,2,28000,Takeaway,56000,May,Saturday,14
TX23608,2026-05-23,Sudirman,108,Kentang Goreng,Snack,3,20000,Dine-in,60000,May,Saturday,14
TX23608,2026-05-23,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Saturday,14
TX23609,2026-05-23,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Saturday,14
TX23610,2026-05-23,Sudirman,106,Roti Bakar Bandung,Snack,1,18000,Dine-in,18000,May,Saturday,14
TX23611,2026-05-23,Sudirman,102,Americano,Coffee,1,25000,Takeaway,25000,May,Saturday,14
TX23612,2026-05-23,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,May,Saturday,15
TX23612,2026-05-23,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Saturday,15
TX23612,2026-05-23,Senopati,106,Roti Bakar Bandung,Snack,1,18000,Takeaway,18000,May,Saturday,15
TX23613,2026-05-23,Sudirman,106,Roti Bakar Bandung,Snack,1,18000,Dine-in,18000,May,Saturday,15
TX23614,2026-05-23,Sudirman,102,Americano,Coffee,2,25000,Takeaway,50000,May,Saturday,15
TX23614,2026-05-23,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Saturday,15
TX23614,2026-05-23,Sudirman,105,Croissant Cokelat,Bakery,3,25000,Takeaway,75000,May,Saturday,15
TX23615,2026-05-23,Senopati,101,Es Kopi Susu Gula Aren,Coffee,3,22000,Takeaway,66000,May,Saturday,15
TX23616,2026-05-23,Senopati,101,Es Kopi Susu Gula Aren,Coffee,4,22000,Takeaway,88000,May,Saturday,15
TX23616,2026-05-23,Senopati,104,Matcha Latte,Non-Coffee,1,28000,Takeaway,28000,May,Saturday,15
TX23616,2026-05-23,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,May,Saturday,15
TX23617,2026-05-23,Sudirman,103,Café Latte,Coffee,2,30000,Dine-in,60000,May,Saturday,15
TX23618,2026-05-23,Senopati,107,Es Teh Manis,Non-Coffee,4,10000,Takeaway,40000,May,Saturday,15
TX23619,2026-05-23,Sudirman,104,Matcha Latte,Non-Coffee,1,28000,Takeaway,28000,May,Saturday,15
TX23620,2026-05-23,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Saturday,16
TX23620,2026-05-23,Senopati,102,Americano,Coffee,2,25000,Dine-in,50000,May,Saturday,16
TX23621,2026-05-23,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,May,Saturday,16
TX23621,2026-05-23,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Saturday,16
TX23622,2026-05-23,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Saturday,16
TX23622,2026-05-23,Senopati,105,Croissant Cokelat,Bakery,1,25000,Dine-in,25000,May,Saturday,16
TX23623,2026-05-23,Sudirman,107,Es Teh Manis,Non-Coffee,2,10000,Takeaway,20000,May,Saturday,16
TX23624,2026-05-23,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,May,Saturday,16
TX23624,2026-05-23,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Saturday,16
TX23625,2026-05-23,Gading Serpong,106,Roti Bakar Bandung,Snack,5,18000,Takeaway,90000,May,Saturday,16
TX23626,2026-05-23,Senopati,103,Café Latte,Coffee,2,30000,Dine-in,60000,May,Saturday,16
TX23627,2026-05-23,Senopati,102,Americano,Coffee,1,25000,Dine-in,25000,May,Saturday,16
TX23628,2026-05-23,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Saturday,16
TX23629,2026-05-23,Senopati,106,Roti Bakar Bandung,Snack,1,18000,Dine-in,18000,May,Saturday,16
TX23630,2026-05-23,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Saturday,16
TX23631,2026-05-23,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Saturday,16
TX23632,2026-05-23,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,May,Saturday,16
TX23633,2026-05-23,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Saturday,16
TX23634,2026-05-23,Gading Serpong,106,Roti Bakar Bandung,Snack,1,18000,Takeaway,18000,May,Saturday,16
TX23635,2026-05-23,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Saturday,16
TX23635,2026-05-23,Gading Serpong,102,Americano,Coffee,1,25000,Takeaway,25000,May,Saturday,16
TX23636,2026-05-23,Sudirman,103,Café Latte,Coffee,1,30000,Takeaway,30000,May,Saturday,16
TX23637,2026-05-23,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in,44000,May,Saturday,16
TX23638,2026-05-23,Senopati,102,Americano,Coffee,1,25000,Takeaway,25000,May,Saturday,16
TX23639,2026-05-23,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Saturday,16
TX23640,2026-05-23,Senopati,102,Americano,Coffee,1,25000,Takeaway,25000,May,Saturday,16
TX23641,2026-05-23,Sudirman,104,Matcha Latte,Non-Coffee,1,28000,Takeaway,28000,May,Saturday,16
TX23642,2026-05-23,Senopati,105,Croissant Cokelat,Bakery,1,25000,Takeaway,25000,May,Saturday,16
TX23643,2026-05-23,Gading Serpong,103,Café Latte,Coffee,1,30000,Takeaway,30000,May,Saturday,16
TX23644,2026-05-23,Gading Serpong,102,Americano,Coffee,2,25000,Dine-in,50000,May,Saturday,16
TX23645,2026-05-23,Senopati,106,Roti Bakar Bandung,Snack,1,18000,Takeaway,18000,May,Saturday,16
TX23645,2026-05-23,Senopati,102,Americano,Coffee,1,25000,Takeaway,25000,May,Saturday,16
TX23645,2026-05-23,Senopati,105,Croissant Cokelat,Bakery,1,25000,Takeaway,25000,May,Saturday,16
TX23646,2026-05-23,Sudirman,102,Americano,Coffee,1,25000,Takeaway,25000,May,Saturday,16
TX23647,2026-05-23,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Saturday,16
TX23647,2026-05-23,Gading Serpong,105,Croissant Cokelat,Bakery,3,25000,Takeaway,75000,May,Saturday,16
TX23648,2026-05-23,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in,44000,May,Saturday,16
TX23648,2026-05-23,Gading Serpong,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in,10000,May,Saturday,16
TX23649,2026-05-23,Gading Serpong,104,Matcha Latte,Non-Coffee,1,28000,Takeaway,28000,May,Saturday,16
TX23649,2026-05-23,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Saturday,16
TX23650,2026-05-23,Sudirman,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,May,Saturday,17
TX23651,2026-05-23,Sudirman,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,May,Saturday,17
TX23651,2026-05-23,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Saturday,17
TX23651,2026-05-23,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,May,Saturday,17
TX23652,2026-05-23,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Saturday,17
TX23652,2026-05-23,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,May,Saturday,17
TX23652,2026-05-23,Senopati,104,Matcha Latte,Non-Coffee,1,28000,Dine-in,28000,May,Saturday,17
TX23652,2026-05-23,Sudirman,105,Croissant Cokelat,Bakery,1,25000,Dine-in,25000,May,Saturday,17
TX23653,2026-05-23,Gading Serpong,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Saturday,17
TX23653,2026-05-23,Gading Serpong,106,Roti Bakar Bandung,Snack,1,18000,Dine-in,18000,May,Saturday,17
TX23654,2026-05-23,Sudirman,105,Croissant Cokelat,Bakery,1,25000,Dine-in,25000,May,Saturday,17
TX23655,2026-05-23,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Saturday,17
TX23656,2026-05-23,Senopati,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Saturday,17
TX23657,2026-05-23,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway,22000,May,Saturday,17
TX23657,2026-05-23,Sudirman,105,Croissant Cokelat,Bakery,2,25000,Takeaway,50000,May,Saturday,17
TX23658,2026-05-23,Sudirman,105,Croissant Cokelat,Bakery,2,25000,Dine-in,50000,May,Saturday,17
TX23659,2026-05-23,Senopati,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in,44000,May,Saturday,17
TX23660,2026-05-23,Gading Serpong,102,Americano,Coffee,1,25000,Dine-in,25000,May,Saturday,17
TX23661,2026-05-23,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in,22000,May,Saturday,17
TX23662,2026-05-23,Senopati,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway,10000,May,Saturday,17
TX23663,2026-05-23,Sudirman,103,Café Latte,Coffee,1,30000,Dine-in,30000,May,Saturday,17
TX23663,2026-05-23,Sudirman,102,Americano,Coffee,1,25000,Dine-in,25000,May,Saturday,17
TX23663,2026-05-23,Sudirman,101,Es Kopi Susu Gula Aren,Coffee,4,22000,Dine-in,88000,May,Saturday,17
