transaction_id,transaction_date,transaction_time,store_location,product_id,product_name,product_category,quantity,unit_price,tipe_order
TX05154,2026-04-27,12:40:21,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX05959,2026-02-12,12:07:19,Sudirman (Office),103,Café Latte,Coffee,1,30000,Takeaway
TX37882,2026-03-21,09:08:36,Senopati HANGOUT,102,Americano,Coffee,4,25000,Takeaway
TX00825,2026-05-23,07:49:07,Senopati (Hangout),105,Croissant Cokelat,Bakery,3,25000,Takeaway
TX20277,2026-06-14,15:24:20,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway
TX17101,2026-01-24,20:01:49,Gading Serpong (Residential),106,Roti Bakar Bandung,Snack,2,18000,Dine-in
TX42093,2026-03-12,09:04:04,sudirman (office),102,Americano,Coffee,1,25000,Takeaway
TX29196,2026-02-20,20:19:34,sudirman (office),106,Roti Bakar Bandung,Snack,2,18000,Dine-in
TX19382,2026-04-11,18:36:53,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX42815,2026-03-01,16:29:51,Sudirman Office,107,Es Teh Manis,Non-Coffee,2,10000,Dine-in
TX18035,2026-01-30,18:41:40,Sudirman (Office),104,Matcha Latte,Non-Coffee,2,28000,Takeaway
TX37910,2026-05-23,21:08:53,Senopati (Hangout),105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX17331,2026-03-04,09:31:52,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,3,22000,Dine-in
TX28698,2026-03-04,08:09:12,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX19245,2026-05-09,17:58:24,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in
TX20227,2026-03-08,18:08:39,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX34294,2026-04-27,09:49:23,Senopati (Hangout),104,Matcha Latte,Non-Coffee,2,28000,Dine-in
TX41736,2026-06-19,09:59:38,sudirman (office),105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX11874,2026-02-09,14:33:44,Sudirman (Office),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX15969,2026-02-27,09:24:58,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX01055,2026-04-16,07:41:27,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX40297,2026-05-15,18:18:57,Senopati (Hangout),106,Roti Bakar Bandung,Snack,2,18000,Takeaway
TX18898,2026-06-23,17:16:01,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX02692,2026-06-26,07:51:35,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX25811,2026-02-26,13:37:39,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Takeaway
TX43462,2026-04-07,09:05:27,Gading Serpong (Residential),106,Roti Bakar Bandung,Snack,1,18000,Dine-in
TX05912,2026-06-25,13:17:22,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,3,22000,Takeaway
TX15148,2026-04-23,13:33:50,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX23423,2026-03-05,11:39:30,sudirman (office),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX01290,2026-02-12,07:20:21,Gading Serpong (Residential),104,Matcha Latte,Non-Coffee,1,28000,Takeaway
TX14103,2026-03-14,20:01:14,Gading Serpong (Residential),102,Americano,Coffee,5,25000,Dine-in
TX19700,2026-03-24,11:18:21,sudirman (office),102,Americano,Coffee,1,25000,Takeaway
TX14435,2026-01-29,07:51:53,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX13472,2026-05-17,17:25:14,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Takeaway
TX03944,2026-05-26,07:32:20,sudirman (office),104,Matcha Latte,Non-Coffee,1,28000,Takeaway
TX30165,2026-04-16,12:58:31,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,4,22000,Takeaway
TX12749,2026-04-17,07:33:21,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX27597,2026-03-13,12:56:54,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX17559,2026-03-27,08:30:55,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,2,10000,Takeaway
TX40885,2026-01-21,12:38:01,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX25892,2026-05-09,14:48:10,sudirman (office),102,Americano,Coffee,2,25000,Dine-in
TX39514,2026-05-17,18:18:28,Gading Serpong (Residential),103,Café Latte,Coffee,1,30000,Dine-in
TX19477,2026-01-29,08:05:05,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway
TX08693,2026-05-15,20:42:39,Senopati (Hangout),106,Roti Bakar Bandung,Snack,1,18000,Dine-in
TX06506,2026-01-17,19:50:34,Sudirman (Office),105,Croissant Cokelat,Bakery,4,25000,Dine-in
TX15574,2026-01-03,14:16:29,Sudirman (Office),103,Café Latte,Coffee,1,30000,Dine-in
TX41468,2026-01-25,20:07:08,Sudirman (Office),107,Es Teh Manis,Non-Coffee,2,10000,Takeaway
TX08111,2026-05-08,19:29:51,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,3,22000,Takeaway
TX13139,2026-05-04,15:49:16,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,3,22000,Takeaway
TX19265,2026-06-14,20:11:05,Senopati (Hangout),105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX21820,2026-05-08,07:35:44,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX12814,2026-04-25,20:11:59,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX34925,2026-01-01,08:32:59,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX07461,2026-01-03,18:54:45,Senopati (Hangout),102,Americano,Coffee,2,25000,Dine-in
TX34459,2026-04-06,10:54:21,Sudirman Office,106,Roti Bakar Bandung,Snack,3,18000,Dine-in
TX34017,2026-02-07,19:21:16,Sudirman Office,104,Matcha Latte,Non-Coffee,1,28000,Dine-in
TX01184,2026-04-23,12:48:19,Gading Serpong (Residential),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX40147,2026-06-27,19:38:45,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX29218,2026-01-24,09:12:58,Sudirman (Office),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX35170,2026-04-15,08:20:43,sudirman (office),102,Americano,Coffee,1,25000,Dine-in
TX17524,2026-05-20,08:30:46,sudirman (office),106,Roti Bakar Bandung,Snack,1,18000,Takeaway
TX29132,2026-06-22,08:25:11,Senopati HANGOUT,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX27247,2026-05-22,20:09:58,sudirman (office),102,Americano,Coffee,1,25000,Dine-in
TX08950,2026-06-02,13:09:40,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX12775,2026-04-19,18:05:51,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX08959,2026-05-09,20:50:48,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX32734,2026-04-02,13:20:39,sudirman (office),103,Café Latte,Coffee,3,30000,Dine-in
TX02875,2026-03-14,13:13:43,Sudirman (Office),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX01635,2026-02-07,13:36:47,Sudirman Office,103,Café Latte,Coffee,1,30000,Dine-in
TX06034,2026-02-16,08:09:54,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX08939,2026-04-12,17:53:18,sudirman (office),103,Café Latte,Coffee,1,30000,Dine-in
TX16488,2026-06-26,07:50:20,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,4,22000,Takeaway
TX13908,2026-03-25,19:55:40,Sudirman (Office),107,Es Teh Manis,Non-Coffee,2,10000,DINE IN
TX24022,2026-01-20,10:18:36,Gading Serpong (Residential),103,Café Latte,Coffee,1,30000,Takeaway
TX05353,2026-03-07,17:16:37,sudirman (office),102,Americano,Coffee,1,25000,Takeaway
TX43547,2026-06-11,07:47:14,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX34588,2026-06-20,14:58:51,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX15521,2026-03-29,18:31:36,Sudirman Office,102,Americano,Coffee,3,25000,Dine-in
TX36228,2026-05-31,11:46:23,sudirman (office),103,Café Latte,Coffee,1,30000,Dine-in
TX26068,2026-04-07,08:47:51,Gading Serpong (Residential),106,Roti Bakar Bandung,Snack,1,18000,Dine-in
TX19511,2026-04-12,13:38:42,Sudirman Office,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX03584,2026-04-12,20:08:20,Senopati (Hangout),102,Americano,Coffee,2,25000,Dine-in
TX35563,2026-01-25,21:57:35,Senopati (Hangout),106,Roti Bakar Bandung,Snack,2,18000,Dine-in
TX34544,2026-03-15,21:16:42,Sudirman Office,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX28373,2026-01-29,07:38:38,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX29435,2026-06-18,16:14:00,Sudirman Office,102,Americano,Coffee,1,25000,Takeaway
TX22764,2026-06-06,17:38:38,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway
TX23550,2026-02-27,12:53:13,Senopati (Hangout),106,Roti Bakar Bandung,Snack,1,18000,Takeaway
TX43551,2026-06-06,19:24:21,Senopati (Hangout),108,Kentang Goreng,Snack,1,20000,Takeaway
TX14590,2026-04-28,08:20:18,Senopati (Hangout),106,Roti Bakar Bandung,Snack,2,18000,Takeaway
TX40197,2026-02-21,17:53:46,sudirman (office),104,Matcha Latte,Non-Coffee,2,28000,Dine-in
TX01897,2026-03-03,19:45:03,Sudirman Office,103,Café Latte,Coffee,1,30000,Takeaway
TX15985,2026-06-13,17:01:03,Gading Serpong (Residential),103,Café Latte,Coffee,1,30000,Takeaway
TX17300,2026-01-16,08:16:41,Gading Serpong (Residential),105,Croissant Cokelat,Bakery,1,25000,Takeaway
TX24852,2026-03-14,17:35:56,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX13495,2026-06-21,17:26:22,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX03303,2026-05-03,20:42:46,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX21307,2026-05-25,07:15:36,Senopati (Hangout),105,Croissant Cokelat,Bakery,1,25000,Takeaway
TX33728,2026-04-26,19:22:10,Sudirman (Office),102,Americano,Coffee,2,25000,Dine-in
TX05118,2026-05-22,08:23:05,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Takeaway
TX08127,2026-03-25,19:57:47,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX05725,2026-03-07,20:30:05,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Dine-in
TX42107,2026-03-09,12:19:11,Senopati HANGOUT,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX20420,2026-02-24,17:44:30,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX12604,2026-02-22,21:20:13,sudirman (office),105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX24410,2026-01-20,09:48:52,sudirman (office),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX23667,2026-05-03,18:12:38,Sudirman (Office),102,Americano,Coffee,4,25000,Dine-in
TX16527,2026-03-20,19:55:40,sudirman (office),104,Matcha Latte,Non-Coffee,1,28000,Dine-in
TX01029,2026-04-24,08:59:37,sudirman (office),105,Croissant Cokelat,Bakery,3,25000,Dine-in
TX32051,2026-03-22,19:47:01,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX34421,2026-04-19,18:23:05,Senopati (Hangout),104,Matcha Latte,Non-Coffee,1,28000,Takeaway
TX40741,2026-01-05,07:06:11,Senopati (Hangout),102,Americano,Coffee,3,25000,Takeaway
TX29482,2026-03-20,08:30:28,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX29083,2026-01-25,21:22:05,Sudirman (Office),102,Americano,Coffee,1,25000,Takeaway
TX33037,2026-05-10,19:09:22,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX35796,2026-06-23,08:06:07,sudirman (office),103,Café Latte,Coffee,1,30000,Takeaway
TX14722,2026-04-27,13:37:27,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX28701,2026-02-13,12:10:24,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX36601,2026-02-18,12:02:53,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX02915,2026-04-20,12:39:07,sudirman (office),103,Café Latte,Coffee,3,30000,Dine-in
TX31453,2026-02-27,09:05:12,Sudirman (Office),105,Croissant Cokelat,Bakery,1,25000,Takeaway
TX00220,2026-01-03,20:23:30,Sudirman Office,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX29609,2026-06-16,12:12:46,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX42170,2026-04-16,16:45:37,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX06320,2026-01-03,21:45:36,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,4,22000,DINE IN
TX07910,2026-03-14,17:15:58,sudirman (office),105,Croissant Cokelat,Bakery,3,25000,Dine-in
TX42701,2026-03-07,19:19:36,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX30796,2026-03-04,08:13:04,Sudirman Office,103,Café Latte,Coffee,1,30000,Takeaway
TX24047,2026-05-01,08:16:16,Senopati (Hangout),102,Americano,Coffee,2,25000,Dine-in
TX17865,2026-02-22,17:34:05,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX37754,2026-06-20,16:24:24,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX25570,2026-03-21,17:28:04,sudirman (office),104,Matcha Latte,Non-Coffee,2,28000,Takeaway
TX38968,2026-04-16,08:38:49,Sudirman Office,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX06281,2026-06-21,19:08:23,Senopati (Hangout),102,Americano,Coffee,2,25000,Dine-in
TX23699,2026-01-11,20:44:47,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,3,22000,Dine-in
TX03798,2026-04-23,09:16:00,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX19343,2026-05-23,20:10:20,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX32111,2026-02-01,16:24:54,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX29044,2026-05-15,12:09:29,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX14759,2026-04-17,08:35:15,Senopati (Hangout),103,Café Latte,Coffee,2,30000,Dine-in
TX05161,2026-06-06,21:53:22,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX21866,2026-04-03,12:57:22,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX03939,2026-02-28,18:21:50,Gading Serpong (Residential),107,Es Teh Manis,Non-Coffee,4,10000,takeaway
TX05064,2026-05-24,20:18:59,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX25761,2026-03-03,07:02:41,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX39203,2026-03-23,16:00:15,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Takeaway
TX19288,2026-03-13,09:18:24,Senopati (Hangout),106,Roti Bakar Bandung,Snack,1,18000,Dine-in
TX43231,2026-05-08,09:10:57,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX25592,2026-05-09,19:17:46,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX21762,2026-02-22,17:06:17,sudirman (office),106,Roti Bakar Bandung,Snack,1,18000,Takeaway
TX31803,2026-03-17,10:09:50,Gading Serpong (Residential),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX18076,2026-05-06,07:37:23,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX39946,2026-01-14,08:05:59,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX07953,2026-05-21,12:17:30,Senopati (Hangout),103,Café Latte,Coffee,2,30000,Takeaway
TX25695,2026-02-10,08:44:36,Sudirman (Office),102,Americano,Coffee,2,25000,Dine-in
TX26555,2026-01-17,17:24:51,Sudirman Office,103,Café Latte,Coffee,1,30000,Takeaway
TX18104,2026-05-02,20:38:34,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX10813,2026-04-20,11:50:37,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Takeaway
TX18729,2026-02-04,09:47:39,Sudirman (Office),104,Matcha Latte,Non-Coffee,1,28000,Takeaway
TX37941,2026-01-20,08:04:11,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Takeaway
TX01471,2026-04-03,09:49:40,Sudirman Office,104,Matcha Latte,Non-Coffee,1,28000,Dine-in
TX35060,2026-02-17,07:55:33,Sudirman Office,103,Café Latte,Coffee,1,30000,Takeaway
TX12362,2026-05-31,20:02:44,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,2,10000,Dine-in
TX10061,2026-03-14,17:26:27,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX28944,2026-03-02,07:56:51,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX28002,2026-01-25,19:59:13,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,takeaway
TX23023,2026-06-06,21:00:06,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX20547,2026-05-01,12:32:54,sudirman (office),106,Roti Bakar Bandung,Snack,1,18000,Dine-in
TX20514,2026-05-01,09:02:57,Sudirman (Office),102,Americano,Coffee,2,25000,Dine-in
TX33160,2026-03-22,13:03:37,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX04460,2026-06-07,18:22:08,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX22324,2026-02-16,08:15:36,Senopati (Hangout),104,Matcha Latte,Non-Coffee,1,28000,Takeaway
TX16446,2026-06-06,18:50:13,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX05699,2026-03-07,21:09:45,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX26114,2026-02-14,17:35:36,Sudirman Office,102,Americano,Coffee,1,25000,Dine-in
TX09897,2026-04-06,08:10:51,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX16635,2026-04-01,08:49:50,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Takeaway
TX15822,2026-02-07,16:03:34,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,3,22000,Dine-in
TX32649,2026-03-08,18:04:56,Sudirman Office,102,Americano,Coffee,1,25000,Dine-in
TX42330,2026-03-29,17:08:16,Sudirman Office,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX20758,2026-06-09,12:11:47,Sudirman (Office),103,Café Latte,Coffee,1,30000,Dine-in
TX22498,2026-05-07,09:42:30,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,4,22000,Dine-in
TX17585,2026-02-25,09:21:46,Sudirman (Office),102,Americano,Coffee,1,25000,Takeaway
TX05997,2026-04-04,16:02:41,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX08012,2026-06-05,08:36:53,sudirman (office),102,Americano,Coffee,1,25000,Takeaway
TX21766,2026-04-15,09:56:44,Gading Serpong (Residential),106,Roti Bakar Bandung,Snack,1,18000,Dine-in
TX12117,2026-04-06,09:36:35,Sudirman Office,102,Americano,Coffee,1,25000,Dine-in
TX19970,2026-01-23,09:15:39,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in
TX35935,2026-03-08,21:16:22,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX22007,2026-05-23,17:31:27,Sudirman Office,104,Matcha Latte,Non-Coffee,1,28000,Takeaway
TX15744,2026-02-20,12:43:44,Sudirman Office,102,Americano,Coffee,1,25000,Takeaway
TX07117,2026-04-12,16:23:15,sudirman (office),105,Croissant Cokelat,Bakery,2,25000,Dine-in
TX14798,2026-05-27,09:59:22,Gading Serpong (Residential),103,Café Latte,Coffee,2,30000,Dine-in
TX09227,2026-04-12,18:09:13,Sudirman (Office),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX33782,2026-02-19,08:15:13,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX25518,2026-06-23,12:40:42,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Dine-in
TX07029,2026-06-05,19:40:02,Sudirman Office,107,Es Teh Manis,Non-Coffee,3,10000,Dine-in
TX12322,2026-01-29,08:05:43,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX03630,2026-02-06,09:59:50,Sudirman Office,103,Café Latte,Coffee,1,30000,Takeaway
TX08836,2026-02-15,15:45:42,Sudirman Office,103,Café Latte,Coffee,1,30000,Dine-in
TX12549,2026-04-21,16:56:02,sudirman (office),105,Croissant Cokelat,Bakery,1,25000,Takeaway
TX38431,2026-04-09,15:09:56,sudirman (office),103,Café Latte,Coffee,1,30000,Dine-in
TX32597,2026-06-04,08:20:05,Sudirman (Office),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX11161,2026-05-22,21:09:12,Sudirman Office,102,Americano,Coffee,1,25000,Takeaway
TX43488,2026-03-07,16:54:39,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in
TX08271,2026-03-11,10:15:23,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Takeaway
TX15906,2026-04-26,19:33:28,Sudirman Office,103,Café Latte,Coffee,2,30000,Dine-in
TX06239,2026-06-01,08:13:13,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX10459,2026-06-05,08:42:02,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX15900,2026-06-06,21:41:10,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,2,10000,Takeaway
TX23291,2026-05-08,17:11:10,Sudirman (Office),103,Café Latte,Coffee,2,30000,Dine-in
TX40102,2026-03-20,19:06:48,Gading Serpong (Residential),103,Café Latte,Coffee,1,30000,Takeaway
TX19447,2026-05-27,09:47:18,sudirman (office),102,Americano,Coffee,3,25000,Takeaway
TX02781,2026-03-21,21:30:20,Sudirman (Office),102,Americano,Coffee,1,25000,Takeaway
TX43630,2026-03-15,17:51:00,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway
TX22819,2026-06-06,18:25:46,Senopati (Hangout),106,Roti Bakar Bandung,Snack,1,18000,Dine-in
TX21782,2026-02-10,17:44:31,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX41981,2026-04-22,10:16:54,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in
TX20723,2026-01-14,13:24:16,Sudirman Office,107,Es Teh Manis,Non-Coffee,2,10000,Dine-in
TX12838,2026-05-08,19:38:34,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX11330,2026-06-19,13:54:24,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Dine-in
TX15033,2026-05-08,07:28:23,Sudirman (Office),107,Es Teh Manis,Non-Coffee,2,10000,Dine-in
TX10016,2026-06-26,09:39:22,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in
TX29595,2026-04-02,08:42:07,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX13701,2026-02-06,19:38:22,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX42688,2026-03-13,18:46:04,sudirman (office),106,Roti Bakar Bandung,Snack,3,18000,Dine-in
TX14986,2026-05-14,09:34:24,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX02867,2026-05-12,07:31:57,Gading Serpong (Residential),104,Matcha Latte,Non-Coffee,1,28000,DINE IN
TX09975,2026-03-07,20:57:16,Senopati HANGOUT,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in
TX24453,2026-01-13,07:31:49,Senopati (Hangout),106,Roti Bakar Bandung,Snack,2,18000,Takeaway
TX12862,2026-06-05,08:59:35,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX24830,2026-05-28,13:37:54,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX35737,2026-06-08,07:52:02,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX09668,2026-04-05,12:58:46,sudirman (office),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX35277,2026-02-21,12:37:08,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Takeaway
TX02401,2026-02-01,20:54:57,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX16690,2026-01-04,16:09:48,Gading Serpong (Residential),103,Café Latte,Coffee,1,30000,takeaway
TX35035,2026-04-11,18:20:15,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX25946,2026-04-03,20:09:34,Senopati (Hangout),105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX20279,2026-03-28,13:32:01,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX40998,2026-04-13,08:00:12,sudirman (office),105,Croissant Cokelat,Bakery,1,25000,Takeaway
TX22472,2026-04-18,19:33:13,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX35315,2026-06-19,08:11:52,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX41037,2026-02-20,20:31:15,Gading Serpong (Residential),103,Café Latte,Coffee,1,30000,Dine-in
TX08115,2026-01-27,08:51:42,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,5,22000,Dine-in
TX32390,2026-05-21,08:16:42,sudirman (office),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX39046,2026-01-09,21:07:48,Sudirman (Office),103,Café Latte,Coffee,1,30000,Dine-in
TX43801,2026-04-19,18:59:38,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX26466,2026-01-08,12:01:56,sudirman (office),102,Americano,Coffee,1,25000,Takeaway
